sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
92,0.2,14,3,2|5|7,2011_09_26_drive_0104_0000000100|2011_09_26_drive_0104_0000000103|2011_09_26_drive_0104_0000000105,3,2|5|7,2011_09_26_drive_0104_0000000100|2011_09_26_drive_0104_0000000103|2011_09_26_drive_0104_0000000105,1.0,1.0,4.022,0
95,0.2,9,2,2|6,2011_09_26_drive_0104_0000000278|2011_09_26_drive_0104_0000000282,3,1|5|6,2011_09_26_drive_0104_0000000277|2011_09_26_drive_0104_0000000281|2011_09_26_drive_0104_0000000282,0.333,0.5,0.49,0
101,0.2,9,2,0|3,2011_09_28_drive_0001_0000000027|2011_09_28_drive_0001_0000000030,3,0|3|8,2011_09_28_drive_0001_0000000027|2011_09_28_drive_0001_0000000030|2011_09_28_drive_0001_0000000035,0.667,1.0,2.305,0
104,0.2,12,2,8|10,2011_09_29_drive_0004_0000000076|2011_09_29_drive_0004_0000000078,3,8|10|11,2011_09_29_drive_0004_0000000076|2011_09_29_drive_0004_0000000078|2011_09_29_drive_0004_0000000079,0.667,1.0,1.076,0
107,0.2,10,2,0|7,2011_09_29_drive_0071_0000000898|2011_09_29_drive_0071_0000000905,3,0|7|9,2011_09_29_drive_0071_0000000898|2011_09_29_drive_0071_0000000905|2011_09_29_drive_0071_0000000907,0.667,1.0,0.284,0
110,0.2,17,3,4|10|16,2011_09_30_drive_0018_0000000846|2011_09_30_drive_0018_0000000852|2011_09_30_drive_0018_0000000858,3,4|10|16,2011_09_30_drive_0018_0000000846|2011_09_30_drive_0018_0000000852|2011_09_30_drive_0018_0000000858,1.0,1.0,1.759,0
113,0.2,22,4,10|11|15|21,2011_09_30_drive_0018_0000002486|2011_09_30_drive_0018_0000002487|2011_09_30_drive_0018_0000002491|2011_09_30_drive_0018_0000002497,3,10|11|15,2011_09_30_drive_0018_0000002486|2011_09_30_drive_0018_0000002487|2011_09_30_drive_0018_0000002491,1.0,0.75,1.053,0
116,0.2,14,3,4|6|10,2011_09_30_drive_0020_0000000018|2011_09_30_drive_0020_0000000020|2011_09_30_drive_0020_0000000024,3,4|6|10,2011_09_30_drive_0020_0000000018|2011_09_30_drive_0020_0000000020|2011_09_30_drive_0020_0000000024,1.0,1.0,1.88,0
123,0.2,8,2,0|5,2011_09_30_drive_0027_0000000537|2011_09_30_drive_0027_0000000542,3,0|1|5,2011_09_30_drive_0027_0000000537|2011_09_30_drive_0027_0000000538|2011_09_30_drive_0027_0000000542,0.667,1.0,4.715,0
128,0.2,13,3,1|6|9,2011_09_30_drive_0027_0000000873|2011_09_30_drive_0027_0000000878|2011_09_30_drive_0027_0000000881,3,1|6|9,2011_09_30_drive_0027_0000000873|2011_09_30_drive_0027_0000000878|2011_09_30_drive_0027_0000000881,1.0,1.0,6.556,0
129,0.2,7,1,4,2011_09_30_drive_0027_0000000880,3,0|4|5,2011_09_30_drive_0027_0000000876|2011_09_30_drive_0027_0000000880|2011_09_30_drive_0027_0000000881,0.333,1.0,4.299,0
131,0.2,13,3,2|6|11,2011_09_30_drive_0027_0000001028|2011_09_30_drive_0027_0000001032|2011_09_30_drive_0027_0000001037,3,2|6|11,2011_09_30_drive_0027_0000001028|2011_09_30_drive_0027_0000001032|2011_09_30_drive_0027_0000001037,1.0,1.0,1.586,0
134,0.2,8,2,5|6,2011_09_30_drive_0028_0000001090|2011_09_30_drive_0028_0000001092,3,5|6|7,2011_09_30_drive_0028_0000001090|2011_09_30_drive_0028_0000001092|2011_09_30_drive_0028_0000001094,0.667,1.0,1.064,0
135,0.2,8,2,4|6,2011_09_30_drive_0028_0000001088|2011_09_30_drive_0028_0000001092,3,1|4|5,2011_09_30_drive_0028_0000001082|2011_09_30_drive_0028_0000001088|2011_09_30_drive_0028_0000001090,0.333,0.5,1.367,0
152,0.2,8,2,0|5,2011_09_30_drive_0028_0000002988|2011_09_30_drive_0028_0000002993,3,0|3|5,2011_09_30_drive_0028_0000002988|2011_09_30_drive_0028_0000002991|2011_09_30_drive_0028_0000002993,0.667,1.0,0.884,0
179,0.2,10,2,5|7,2011_09_30_drive_0033_0000001063|2011_09_30_drive_0033_0000001065,3,5|7|9,2011_09_30_drive_0033_0000001063|2011_09_30_drive_0033_0000001065|2011_09_30_drive_0033_0000001067,0.667,1.0,1.574,0
180,0.2,14,3,7|10|11,2011_09_30_drive_0033_0000001076|2011_09_30_drive_0033_0000001082|2011_09_30_drive_0033_0000001084,3,7|10|11,2011_09_30_drive_0033_0000001076|2011_09_30_drive_0033_0000001082|2011_09_30_drive_0033_0000001084,1.0,1.0,12.177,0
181,0.2,12,2,10|11,2011_09_30_drive_0033_0000001137|2011_09_30_drive_0033_0000001138,3,7|10|11,2011_09_30_drive_0033_0000001134|2011_09_30_drive_0033_0000001137|2011_09_30_drive_0033_0000001138,0.667,1.0,0.8,0
182,0.2,12,2,6|7,2011_09_30_drive_0033_0000001136|2011_09_30_drive_0033_0000001137,3,4|6|7,2011_09_30_drive_0033_0000001134|2011_09_30_drive_0033_0000001136|2011_09_30_drive_0033_0000001137,0.667,1.0,0.336,0
203,0.2,8,2,1|3,2011_10_03_drive_0027_0000000186|2011_10_03_drive_0027_0000000188,3,1|5|6,2011_10_03_drive_0027_0000000186|2011_10_03_drive_0027_0000000193|2011_10_03_drive_0027_0000000194,0.333,0.5,1.623,0
212,0.2,16,3,0|8|15,2011_10_03_drive_0027_0000000922|2011_10_03_drive_0027_0000000931|2011_10_03_drive_0027_0000000938,3,0|8|15,2011_10_03_drive_0027_0000000922|2011_10_03_drive_0027_0000000931|2011_10_03_drive_0027_0000000938,1.0,1.0,1.478,0
227,0.2,10,2,6|8,2011_10_03_drive_0027_0000001710|2011_10_03_drive_0027_0000001713,3,3|8|9,2011_10_03_drive_0027_0000001707|2011_10_03_drive_0027_0000001713|2011_10_03_drive_0027_0000001715,0.333,0.5,2.41,0
228,0.2,10,2,1|7,2011_10_03_drive_0027_0000001705|2011_10_03_drive_0027_0000001711,3,1|5|8,2011_10_03_drive_0027_0000001705|2011_10_03_drive_0027_0000001709|2011_10_03_drive_0027_0000001713,0.333,0.5,2.745,0
230,0.2,14,3,5|10|12,2011_10_03_drive_0027_0000002317|2011_10_03_drive_0027_0000002322|2011_10_03_drive_0027_0000002324,3,2|6|10,2011_10_03_drive_0027_0000002312|2011_10_03_drive_0027_0000002318|2011_10_03_drive_0027_0000002322,0.333,0.333,1.93,0
231,0.2,19,4,0|2|5|12,2011_10_03_drive_0027_0000002322|2011_10_03_drive_0027_0000002324|2011_10_03_drive_0027_0000002327|2011_10_03_drive_0027_0000002340,3,2|5|8,2011_10_03_drive_0027_0000002324|2011_10_03_drive_0027_0000002327|2011_10_03_drive_0027_0000002332,0.667,0.5,1.454,0
234,0.2,10,2,5|9,2011_10_03_drive_0027_0000002606|2011_10_03_drive_0027_0000002610,3,5|8|9,2011_10_03_drive_0027_0000002606|2011_10_03_drive_0027_0000002609|2011_10_03_drive_0027_0000002610,0.667,1.0,1.177,0
239,0.2,9,2,0|4,2011_10_03_drive_0027_0000003359|2011_10_03_drive_0027_0000003363,3,0|4|8,2011_10_03_drive_0027_0000003359|2011_10_03_drive_0027_0000003363|2011_10_03_drive_0027_0000003368,0.667,1.0,2.583,0
0,0.3,27,8,0|1|6|7|11|13|17|25,2011_09_26_drive_0005_0000000008|2011_09_26_drive_0005_0000000010|2011_09_26_drive_0005_0000000020|2011_09_26_drive_0005_0000000022|2011_09_26_drive_0005_0000000030|2011_09_26_drive_0005_0000000034|2011_09_26_drive_0005_0000000042|2011_09_26_drive_0005_0000000053,3,6|11|25,2011_09_26_drive_0005_0000000020|2011_09_26_drive_0005_0000000030|2011_09_26_drive_0005_0000000053,1.0,0.375,1.42,0
1,0.3,9,3,0|5|7,2011_09_26_drive_0005_0000000044|2011_09_26_drive_0005_0000000051|2011_09_26_drive_0005_0000000053,3,0|5|7,2011_09_26_drive_0005_0000000044|2011_09_26_drive_0005_0000000051|2011_09_26_drive_0005_0000000053,1.0,1.0,2.015,0
3,0.3,16,5,0|1|8|10|13,2011_09_26_drive_0009_0000000125|2011_09_26_drive_0009_0000000127|2011_09_26_drive_0009_0000000141|2011_09_26_drive_0009_0000000145|2011_09_26_drive_0009_0000000151,3,1|10|13,2011_09_26_drive_0009_0000000127|2011_09_26_drive_0009_0000000145|2011_09_26_drive_0009_0000000151,1.0,0.6,3.836,0
4,0.3,16,5,2|4|5|9|13,2011_09_26_drive_0009_0000000247|2011_09_26_drive_0009_0000000251|2011_09_26_drive_0009_0000000253|2011_09_26_drive_0009_0000000257|2011_09_26_drive_0009_0000000261,3,2|4|5,2011_09_26_drive_0009_0000000247|2011_09_26_drive_0009_0000000251|2011_09_26_drive_0009_0000000253,1.0,0.6,1.218,0
7,0.3,10,3,2|5|8,2011_09_26_drive_0011_0000000055|2011_09_26_drive_0011_0000000058|2011_09_26_drive_0011_0000000061,3,2|5|9,2011_09_26_drive_0011_0000000055|2011_09_26_drive_0011_0000000058|2011_09_26_drive_0011_0000000062,0.667,0.667,1.322,0
10,0.3,13,4,2|5|9|11,2011_09_26_drive_0014_0000000055|2011_09_26_drive_0014_0000000058|2011_09_26_drive_0014_0000000062|2011_09_26_drive_0014_0000000064,3,2|5|11,2011_09_26_drive_0014_0000000055|2011_09_26_drive_0014_0000000058|2011_09_26_drive_0014_0000000064,1.0,0.75,0.968,0
12,0.3,7,2,0|6,2011_09_26_drive_0014_0000000158|2011_09_26_drive_0014_0000000164,3,0|5|6,2011_09_26_drive_0014_0000000158|2011_09_26_drive_0014_0000000163|2011_09_26_drive_0014_0000000164,0.667,1.0,0.84,0
13,0.3,11,3,3|8|10,2011_09_26_drive_0014_0000000262|2011_09_26_drive_0014_0000000267|2011_09_26_drive_0014_0000000269,3,3|8|10,2011_09_26_drive_0014_0000000262|2011_09_26_drive_0014_0000000267|2011_09_26_drive_0014_0000000269,1.0,1.0,0.6,0
15,0.3,14,4,1|8|10|13,2011_09_26_drive_0015_0000000238|2011_09_26_drive_0015_0000000245|2011_09_26_drive_0015_0000000247|2011_09_26_drive_0015_0000000250,3,1|8|10,2011_09_26_drive_0015_0000000238|2011_09_26_drive_0015_0000000245|2011_09_26_drive_0015_0000000247,1.0,0.75,1.175,0
17,0.3,11,3,5|6|10,2011_09_26_drive_0018_0000000206|2011_09_26_drive_0018_0000000207|2011_09_26_drive_0018_0000000211,3,5|6|10,2011_09_26_drive_0018_0000000206|2011_09_26_drive_0018_0000000207|2011_09_26_drive_0018_0000000211,1.0,1.0,1.089,0
18,0.3,17,5,0|5|9|14|16,2011_09_26_drive_0018_0000000205|2011_09_26_drive_0018_0000000210|2011_09_26_drive_0018_0000000214|2011_09_26_drive_0018_0000000219|2011_09_26_drive_0018_0000000221,3,5|11|14,2011_09_26_drive_0018_0000000210|2011_09_26_drive_0018_0000000216|2011_09_26_drive_0018_0000000219,0.667,0.4,3.84,0
21,0.3,11,3,2|4|8,2011_09_26_drive_0028_0000000184|2011_09_26_drive_0028_0000000186|2011_09_26_drive_0028_0000000190,3,2|4|8,2011_09_26_drive_0028_0000000184|2011_09_26_drive_0028_0000000186|2011_09_26_drive_0028_0000000190,1.0,1.0,3.255,0
24,0.3,8,2,6|7,2011_09_26_drive_0028_0000000406|2011_09_26_drive_0028_0000000407,3,0|6|7,2011_09_26_drive_0028_0000000400|2011_09_26_drive_0028_0000000406|2011_09_26_drive_0028_0000000407,0.667,1.0,0.563,0
25,0.3,10,3,0|7|9,2011_09_26_drive_0029_0000000164|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,3,3|7|9,2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,0.667,0.667,2.679,0
26,0.3,10,3,2|3|7,2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179,3,2|4|8,2011_09_26_drive_0029_0000000168|2011_09_26_drive_0029_0000000172|2011_09_26_drive_0029_0000000181,0.333,0.333,4.585,0
27,0.3,10,3,1|3|5,2011_09_26_drive_0029_0000000166|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000174,3,3|5|9,2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000174|2011_09_26_drive_0029_0000000183,0.667,0.667,4.895,0
28,0.3,8,2,1|4,2011_09_26_drive_0032_0000000215|2011_09_26_drive_0032_0000000220,3,0|1|4,2011_09_26_drive_0032_0000000213|2011_09_26_drive_0032_0000000215|2011_09_26_drive_0032_0000000220,0.667,1.0,1.442,0
29,0.3,13,4,0|1|9|12,2011_09_26_drive_0032_0000000222|2011_09_26_drive_0032_0000000224|2011_09_26_drive_0032_0000000240|2011_09_26_drive_0032_0000000246,3,1|2|12,2011_09_26_drive_0032_0000000224|2011_09_26_drive_0032_0000000226|2011_09_26_drive_0032_0000000246,0.667,0.5,1.114,0
30,0.3,11,3,2|4|9,2011_09_26_drive_0032_0000000262|2011_09_26_drive_0032_0000000265|2011_09_26_drive_0032_0000000270,3,2|4|9,2011_09_26_drive_0032_0000000262|2011_09_26_drive_0032_0000000265|2011_09_26_drive_0032_0000000270,1.0,1.0,0.665,0
34,0.3,14,4,1|2|6|12,2011_09_26_drive_0036_0000000015|2011_09_26_drive_0036_0000000016|2011_09_26_drive_0036_0000000020|2011_09_26_drive_0036_0000000026,3,1|5|12,2011_09_26_drive_0036_0000000015|2011_09_26_drive_0036_0000000019|2011_09_26_drive_0036_0000000026,0.667,0.5,0.87,0
36,0.3,18,5,4|6|7|8|16,2011_09_26_drive_0036_0000000274|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000277|2011_09_26_drive_0036_0000000278|2011_09_26_drive_0036_0000000287,3,7|8|16,2011_09_26_drive_0036_0000000277|2011_09_26_drive_0036_0000000278|2011_09_26_drive_0036_0000000287,1.0,0.6,3.94,0
37,0.3,18,5,0|6|12|13|16,2011_09_26_drive_0036_0000000270|2011_09_26_drive_0036_0000000276|2011_09_26_drive_0036_0000000282|2011_09_26_drive_0036_0000000283|2011_09_26_drive_0036_0000000287,3,0|12|16,2011_09_26_drive_0036_0000000270|2011_09_26_drive_0036_0000000282|2011_09_26_drive_0036_0000000287,1.0,0.6,3.377,0
39,0.3,26,8,4|6|11|13|15|16|21|24,2011_09_26_drive_0046_0000000049|2011_09_26_drive_0046_0000000051|2011_09_26_drive_0046_0000000056|2011_09_26_drive_0046_0000000058|2011_09_26_drive_0046_0000000060|2011_09_26_drive_0046_0000000061|2011_09_26_drive_0046_0000000067|2011_09_26_drive_0046_0000000073,3,11|21|24,2011_09_26_drive_0046_0000000056|2011_09_26_drive_0046_0000000067|2011_09_26_drive_0046_0000000073,1.0,0.375,2.087,0
40,0.3,7,2,1|2,2011_09_26_drive_0051_0000000117|2011_09_26_drive_0051_0000000119,3,1|2|6,2011_09_26_drive_0051_0000000117|2011_09_26_drive_0051_0000000119|2011_09_26_drive_0051_0000000126,0.667,1.0,0.607,0
42,0.3,12,4,0|2|3|6,2011_09_26_drive_0051_0000000141|2011_09_26_drive_0051_0000000145|2011_09_26_drive_0051_0000000147|2011_09_26_drive_0051_0000000153,3,2|3|6,2011_09_26_drive_0051_0000000145|2011_09_26_drive_0051_0000000147|2011_09_26_drive_0051_0000000153,1.0,0.75,0.878,0
43,0.3,9,3,5|7|8,2011_09_26_drive_0056_0000000015|2011_09_26_drive_0056_0000000017|2011_09_26_drive_0056_0000000018,3,5|7|8,2011_09_26_drive_0056_0000000015|2011_09_26_drive_0056_0000000017|2011_09_26_drive_0056_0000000018,1.0,1.0,1.399,0
45,0.3,13,4,1|5|8|11,2011_09_26_drive_0057_0000000330|2011_09_26_drive_0057_0000000334|2011_09_26_drive_0057_0000000337|2011_09_26_drive_0057_0000000340,3,1|5|11,2011_09_26_drive_0057_0000000330|2011_09_26_drive_0057_0000000334|2011_09_26_drive_0057_0000000340,1.0,0.75,0.946,0
46,0.3,15,4,1|3|6|7,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000018,3,1|6|7,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000018,1.0,0.75,1.164,0
47,0.3,19,6,3|4|6|12|13|18,2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000028|2011_09_26_drive_0059_0000000030|2011_09_26_drive_0059_0000000040,3,4|6|12,2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000016|2011_09_26_drive_0059_0000000028,1.0,0.5,0.726,0
48,0.3,19,6,1|5|8|12|13|17,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000020|2011_09_26_drive_0059_0000000028|2011_09_26_drive_0059_0000000030|2011_09_26_drive_0059_0000000038,3,1|5|11,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000015|2011_09_26_drive_0059_0000000026,0.667,0.333,1.86,0
49,0.3,13,4,0|1|2|11,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000076,3,0|1|11,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000076,1.0,0.75,0.524,0
50,0.3,13,4,0|4|5|9,2011_09_26_drive_0059_0000000055|2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000072,3,4|5|9,2011_09_26_drive_0059_0000000062|2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000072,1.0,0.75,1.056,0
51,0.3,13,4,5|6|9|12,2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000072|2011_09_26_drive_0059_0000000078,3,2|5|6,2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000066,0.667,0.5,1.147,0
52,0.3,11,3,7|8|10,2011_09_26_drive_0059_0000000358|2011_09_26_drive_0059_0000000360|2011_09_26_drive_0059_0000000364,3,7|8|10,2011_09_26_drive_0059_0000000358|2011_09_26_drive_0059_0000000360|2011_09_26_drive_0059_0000000364,1.0,1.0,3.324,0
54,0.3,13,4,3|5|8|12,2011_09_26_drive_0061_0000000171|2011_09_26_drive_0061_0000000173|2011_09_26_drive_0061_0000000176|2011_09_26_drive_0061_0000000180,3,2|3|5,2011_09_26_drive_0061_0000000170|2011_09_26_drive_0061_0000000171|2011_09_26_drive_0061_0000000173,0.667,0.5,0.511,0
58,0.3,33,10,7|9|11|18|20|22|23|25|28|31,2011_09_26_drive_0064_0000000401|2011_09_26_drive_0064_0000000403|2011_09_26_drive_0064_0000000405|2011_09_26_drive_0064_0000000412|2011_09_26_drive_0064_0000000414|2011_09_26_drive_0064_0000000416|2011_09_26_drive_0064_0000000417|2011_09_26_drive_0064_0000000419|2011_09_26_drive_0064_0000000422|2011_09_26_drive_0064_0000000425,3,23|28|31,2011_09_26_drive_0064_0000000417|2011_09_26_drive_0064_0000000422|2011_09_26_drive_0064_0000000425,1.0,0.3,4.558,0
63,0.3,7,2,1|6,2011_09_26_drive_0070_0000000352|2011_09_26_drive_0070_0000000357,3,1|4|6,2011_09_26_drive_0070_0000000352|2011_09_26_drive_0070_0000000355|2011_09_26_drive_0070_0000000357,0.667,1.0,3.168,0
64,0.3,10,3,4|7|9,2011_09_26_drive_0084_0000000137|2011_09_26_drive_0084_0000000140|2011_09_26_drive_0084_0000000142,3,4|7|9,2011_09_26_drive_0084_0000000137|2011_09_26_drive_0084_0000000140|2011_09_26_drive_0084_0000000142,1.0,1.0,6.519,0
67,0.3,18,5,3|9|11|15|16,2011_09_26_drive_0091_0000000122|2011_09_26_drive_0091_0000000128|2011_09_26_drive_0091_0000000130|2011_09_26_drive_0091_0000000134|2011_09_26_drive_0091_0000000135,3,3|7|16,2011_09_26_drive_0091_0000000122|2011_09_26_drive_0091_0000000126|2011_09_26_drive_0091_0000000135,0.667,0.4,1.518,0
68,0.3,16,5,0|3|4|10|13,2011_09_26_drive_0091_0000000133|2011_09_26_drive_0091_0000000136|2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000150|2011_09_26_drive_0091_0000000156,3,4|7|13,2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000144|2011_09_26_drive_0091_0000000156,0.667,0.4,6.736,0
69,0.3,10,3,2|4|6,2011_09_26_drive_0091_0000000326|2011_09_26_drive_0091_0000000330|2011_09_26_drive_0091_0000000334,3,2|3|9,2011_09_26_drive_0091_0000000326|2011_09_26_drive_0091_0000000328|2011_09_26_drive_0091_0000000339,0.333,0.333,1.107,0
70,0.3,11,3,7|8|10,2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000143,3,5|7|8,2011_09_26_drive_0093_0000000138|2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141,0.667,0.667,2.025,0
71,0.3,12,4,1|2|10|11,2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000143|2011_09_26_drive_0093_0000000144,3,1|2|10,2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000135|2011_09_26_drive_0093_0000000143,1.0,0.75,1.213,0
72,0.3,26,8,4|5|6|10|12|16|22|23,2011_09_26_drive_0093_0000000360|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000366|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000372|2011_09_26_drive_0093_0000000378|2011_09_26_drive_0093_0000000379,3,1|21|22,2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378,0.333,0.125,14.24,0
73,0.3,17,5,0|2|5|6|11,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000367,3,14|15|16,2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000371|2011_09_26_drive_0093_0000000372,0.0,0.0,8.832,0
75,0.3,19,6,1|2|6|8|11|14,2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000358|2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000367|2011_09_26_drive_0093_0000000370,3,5|17|18,2011_09_26_drive_0093_0000000361|2011_09_26_drive_0093_0000000373|2011_09_26_drive_0093_0000000374,0.0,0.0,10.311,0
76,0.3,19,6,4|8|14|16|17|18,2011_09_26_drive_0093_0000000364|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000374|2011_09_26_drive_0093_0000000376|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378,3,5|8|12,2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000372,0.333,0.167,10.941,0
81,0.3,7,2,3|4,2011_09_26_drive_0101_0000000429|2011_09_26_drive_0101_0000000430,3,3|4|6,2011_09_26_drive_0101_0000000429|2011_09_26_drive_0101_0000000430|2011_09_26_drive_0101_0000000432,0.667,1.0,0.714,0
84,0.3,8,2,0|2,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000746,3,0|4|6,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000748|2011_09_26_drive_0101_0000000750,0.333,0.5,3.647,0
87,0.3,19,6,0|3|4|5|7|13,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000020|2011_09_26_drive_0104_0000000021|2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000029,3,3|14|17,2011_09_26_drive_0104_0000000019|2011_09_26_drive_0104_0000000030|2011_09_26_drive_0104_0000000033,0.333,0.167,0.207,0
88,0.3,19,6,7|9|11|13|16|17,2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000025|2011_09_26_drive_0104_0000000027|2011_09_26_drive_0104_0000000029|2011_09_26_drive_0104_0000000032|2011_09_26_drive_0104_0000000033,3,7|9|13,2011_09_26_drive_0104_0000000023|2011_09_26_drive_0104_0000000025|2011_09_26_drive_0104_0000000029,1.0,0.5,0.25,0
89,0.3,12,4,0|1|6|11,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000022|2011_09_26_drive_0104_0000000027,3,0|1|11,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000027,1.0,0.75,14.006,0
90,0.3,19,6,9|10|12|14|15|18,2011_09_26_drive_0104_0000000045|2011_09_26_drive_0104_0000000046|2011_09_26_drive_0104_0000000048|2011_09_26_drive_0104_0000000050|2011_09_26_drive_0104_0000000051|2011_09_26_drive_0104_0000000054,3,9|14|18,2011_09_26_drive_0104_0000000045|2011_09_26_drive_0104_0000000050|2011_09_26_drive_0104_0000000054,1.0,0.5,0.464,0
91,0.3,16,5,2|3|10|13|15,2011_09_26_drive_0104_0000000059|2011_09_26_drive_0104_0000000060|2011_09_26_drive_0104_0000000067|2011_09_26_drive_0104_0000000070|2011_09_26_drive_0104_0000000072,3,2|13|15,2011_09_26_drive_0104_0000000059|2011_09_26_drive_0104_0000000070|2011_09_26_drive_0104_0000000072,1.0,0.6,0.849,0
93,0.3,14,4,3|7|9|13,2011_09_26_drive_0104_0000000199|2011_09_26_drive_0104_0000000203|2011_09_26_drive_0104_0000000205|2011_09_26_drive_0104_0000000209,3,3|7|9,2011_09_26_drive_0104_0000000199|2011_09_26_drive_0104_0000000203|2011_09_26_drive_0104_0000000205,1.0,0.75,0.098,0
94,0.3,8,2,4|5,2011_09_26_drive_0104_0000000223|2011_09_26_drive_0104_0000000225,3,2|4|5,2011_09_26_drive_0104_0000000219|2011_09_26_drive_0104_0000000223|2011_09_26_drive_0104_0000000225,0.667,1.0,0.359,0
96,0.3,7,2,2|6,2011_09_26_drive_0104_0000000303|2011_09_26_drive_0104_0000000307,3,0|4|6,2011_09_26_drive_0104_0000000301|2011_09_26_drive_0104_0000000305|2011_09_26_drive_0104_0000000307,0.333,0.5,0.932,0
97,0.3,13,4,5|6|9|10,2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214,3,5|6|9,2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000210|2011_09_26_drive_0106_0000000213,1.0,0.75,2.901,0
98,0.3,18,5,3|5|9|10|15,2011_09_26_drive_0106_0000000207|2011_09_26_drive_0106_0000000209|2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000221,3,9|10|16,2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000223,0.667,0.4,1.601,0
99,0.3,10,3,1|3|6,2011_09_26_drive_0106_0000000213|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000219,3,2|3|5,2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000217,0.333,0.333,6.989,0
102,0.3,11,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,3,1|5|8,2011_09_28_drive_0002_0000000035|2011_09_28_drive_0002_0000000043|2011_09_28_drive_0002_0000000049,1.0,1.0,0.437,0
